01000	PRIM TB COMPLEX-UNSPEC
66221	PROLONG 2ND STAGE-DELIV
66223	PROLONG 2ND STAGE-ANTEPA
66230	DELAY DEL 2ND TWIN-UNSP
66231	DELAY DEL 2ND TWIN-DELIV
66233	DELAY DEL 2 TWIN-ANTEPAR
65700	POLYHYDRAMNIOS-UNSPEC
65701	POLYHYDRAMNIOS-DELIVERED
65703	POLYHYDRAMNIOS-ANTEPART
65800	OLIGOHYDRAMNIOS-UNSPEC
65801	OLIGOHYDRAMNIOS-DELIVER
65803	OLIGOHYDRAMNIOS-ANTEPAR
65810	PREM RUPT MEMBRAN-UNSPEC
65811	PREM RUPT MEMBRAN-DELIV
65813	PREM RUPT MEMB-ANTEPART
65820	PROLONG RUPT MEMB-UNSPEC
65821	PROLONG RUPT MEMB-DELIV
65823	PROLONG RUP MEMB-ANTEPAR
65830	ARTIFIC RUPT MEMBR-UNSP
65831	ARTIFIC RUPT MEMBR-DELIV
65833	ARTIF RUPT MEMB-ANTEPART
65840	AMNIOTIC INFECTION-UNSP
65841	AMNIOTIC INFECTION-DELIV
65843	AMNIOTIC INFECT-ANTEPART
65880	AMNIOTIC PROB NEC-UNSPEC
65881	AMNIOTIC PROB NEC-DELIV
65883	AMNION PROB NEC-ANTEPART
65890	AMNIOTIC PROB NOS-UNSPEC
65891	AMNIOTIC PROB NOS-DELIV
65893	AMNION PROB NOS-ANTEPART
77984	MECONIUM STAINING
7923 	ABN FIND-AMNIOTIC FLUID
66300	CORD PROLAPSE-UNSPEC
66301	CORD PROLAPSE-DELIVERED
66303	CORD PROLAPSE-ANTEPARTUM
66310	CORD AROUND NECK-UNSPEC
66311	CORD AROUND NECK-DELIVER
66313	CORD AROUND NECK-ANTEPAR
66320	CORD COMPRESS NEC-UNSPEC
66321	CORD COMPRESS NEC-DELIV
66323	CORD COMPRES NEC-ANTEPAR
66330	CORD ENTANGLE NEC-UNSPEC
66331	CORD ENTANGLE NEC-DELIV
66333	CORD ENTANGL NEC-ANTEPAR
66340	SHORT CORD-UNSPECIFIED
66341	SHORT CORD-DELIVERED
66343	SHORT CORD-ANTEPARTUM
66350	VASA PREVIA-UNSPECIFIED
66351	VASA PREVIA-DELIVERED
66353	VASA PREVIA-ANTEPARTUM
66360	VASC LESION CORD-UNSPEC
66361	VASC LESION CORD-DELIVER
66363	VASC LESION CORD-ANTEPAR
66380	CORD COMPLICAT NEC-UNSP
66381	CORD COMPLICAT NEC-DELIV
66383	CORD COMPL NEC-ANTEPART
66390	CORD COMPLICAT NOS-UNSP
66391	CORD COMPLICAT NOS-DELIV
66393	CORD COMPL NOS-ANTEPART
66400	DEL W 1 DEG LACERAT-UNSP
66401	DEL W 1 DEG LACERAT-DEL
66404	DEL W 1 DEG LAC-POSTPART
66410	DEL W 2 DEG LACERAT-UNSP
66411	DEL W 2 DEG LACERAT-DEL
66414	DEL W 2 DEG LAC-POSTPART
66420	DEL W 3 DEG LACERAT-UNSP
66421	DEL W 3 DEG LACERAT-DEL
66424	DEL W 3 DEG LAC-POSTPART
66430	DEL W 4 DEG LACERAT-UNSP
66431	DEL W 4 DEG LACERAT-DEL
66434	DEL W 4 DEG LAC-POSTPART
66440	OB PERINEAL LAC NOS-UNSP
66441	OB PERINEAL LAC NOS-DEL
66444	PERINEAL LAC NOS-POSTPAR
66450	OB PERINEAL HEMATOM-UNSP
66451	OB PERINEAL HEMATOMA-DEL
66454	PERIN HEMATOMA-POSTPART
66480	OB PERIN TRAUM NEC-UNSP
66481	OB PERINEAL TRAU NEC-DEL
66484	PERIN TRAUM NEC-POSTPART
66490	OB PERIN TRAUM NOS-UNSP
66491	OB PERINEAL TRAU NOS-DEL
66494	PERIN TRAUM NOS-POSTPART
66950	FORCEP DELIV NOS-UNSPEC
66951	FORCEP DELIV NOS-DELIVER
65103	TWIN PREGNANCY-ANTEPART
65113	TRIPLET PREG-ANTEPARTUM
65123	QUADRUPLET PREG-ANTEPART
65130	TWINS W FETAL LOSS-UNSP  OCT89
65131	TWINS W FETAL LOSS-DEL OCT89
65133	TWINS W FETAL LOSS-ANTE  OCT89
65140	TRIPLETS W FET LOSS-UNSP OCT89
65141	TRIPLETS W FET LOSS-DEL  OCT89
65143	TRIPLETS W FET LOSS-ANTE OCT89
65150	QUADS W FETAL LOSS-UNSP  OCT89
65151	QUADS W FETAL LOSS-DEL OCT89
65153	QUADS W FETAL LOSS-ANTE  OCT89
65160	MULT GES W FET LOSS-UNSP OCT89
65161	MULT GES W FET LOSS-DEL  OCT89
65163	MULT GES W FET LOSS-ANTE OCT89
65183	MULTI GEST NEC-ANTEPART
65193	MULTI GEST NOS-ANTEPART
65400	CONG ABN UTER PREG-UNSP
65401	CONGEN ABN UTERUS-DELIV
65402	CONG ABN UTER-DEL W P/P
65403	CONGEN ABN UTER-ANTEPART
65404	CONGEN ABN UTER-POSTPART
65410	UTER TUMOR IN PREG-UNSP
65411	UTERINE TUMOR-DELIVERED
65412	UTERINE TUMOR-DEL W P/P
65413	UTERINE TUMOR-ANTEPARTUM
65414	UTERINE TUMOR-POSTPARTUM
65430	RETROVERT UTERUS-UNSPEC
65431	RETROVERT UTERUS-DELIVER
65432	RETROVERT UTER-DEL W P/P
65433	RETROVERT UTER-ANTEPART
65434	RETROVERT UTER-POSTPART
65440	ABN GRAV UTERUS NEC-UNSP
65441	ABN UTERUS NEC-DELIVERED
65442	ABN UTERUS NEC-DEL W P/P
65443	ABN UTERUS NEC-ANTEPART
65444	ABN UTERUS NEC-POSTPART
65450	CERV INCOMPET PREG-UNSP
65451	CERVICAL INCOMPET-DELIV
65452	CERV INCOMPET-DEL W P/P
65453	CERV INCOMPET-ANTEPARTUM
65454	CERV INCOMPET-POSTPARTUM
65460	ABN CERVIX NEC PREG-UNSP
65461	ABN CERVIX NEC-DELIVERED
65462	ABN CERVIX NEC-DEL W P/P
65463	ABN CERVIX NEC-ANTEPART
65464	ABN CERVIX NEC-POSTPART
65470	ABN VAGINA IN PREG-UNSP
65471	ABNORM VAGINA-DELIVERED
65472	ABNORM VAGINA-DEL W P/P
65473	ABNORM VAGINA-ANTEPARTUM
65474	ABNORM VAGINA-POSTPARTUM
65480	ABN VULVA IN PREG-UNSPEC
65481	ABNORMAL VULVA-DELIVERED
65482	ABNORMAL VULVA-DEL W P/P
65483	ABNORMAL VULVA-ANTEPART
65484	ABNORMAL VULVA-POSTPART
65490	ABN PEL NEC IN PREG-UNSP
65491	ABN PELV ORG NEC-DELIVER
65492	ABN PELV NEC-DELIV W P/P
65493	ABN PELV ORG NEC-ANTEPAR
65494	ABN PELV ORG NEC-POSTPAR
65500	FETAL CNS MALFORM-UNSPEC
65501	FETAL CNS MALFORM-DELIV
65503	FETAL CNS MALFOR-ANTEPAR
65510	FETAL CHROMOS ABN-UNSPEC
65511	FETAL CHROMOSO ABN-DELIV
65513	FET CHROMO ABN-ANTEPART
65520	FAMIL HEREDIT DIS-UNSPEC
65521	FAMIL HEREDIT DIS-DELIV
65523	FAMIL HERED DIS-ANTEPART
65530	FET DAMG D/T VIRUS-UNSP
65531	FET DAMG D/T VIRUS-DELIV
65533	FET DAMG D/T VIRUS-ANTEP
65540	FET DAMG D/T DIS-UNSPEC
65541	FET DAMG D/T DIS-DELIVER
65543	FET DAMG D/T DIS-ANTEPAR
65550	FETAL DAMG D/T DRUG-UNSP
65551	FET DAMAG D/T DRUG-DELIV
65553	FET DAMG D/T DRUG-ANTEPA
65560	RADIAT FETAL DAMAG-UNSP
65561	RADIAT FETAL DAMAG-DELIV
65563	RADIAT FET DAMAG-ANTEPAR
65570	DECR FETAL MVT UNSPEC OCT97
65571	DECR FETAL MVT W/ OR W/O ANTEP COND OCT97
65573	DECR FETAL MVT ANTEP CX OCT97
65580	FETAL ABNORM NEC-UNSPEC
65581	FETAL ABNORM NEC-DELIVER
65583	FETAL ABNORM NEC-ANTEPAR
65590	FETAL ABNORM NOS-UNSPEC
65591	FETAL ABNORM NOS-DELIVER
65593	FETAL ABNORM NOS-ANTEPAR
65600	FETAL-MATERNAL HEM-UNSP
65601	FETAL-MATERNAL HEM-DELIV
65603	FETAL-MATERN HEM-ANTEPAR
65610	RH ISOIMMUNIZATION-UNSP
65611	RH ISOIMMUNIZAT-DELIVER
65613	RH ISOIMMUNIZAT-ANTEPART
65620	ABO ISOIMMUNIZATION-UNSP
65621	ABO ISOIMMUNIZAT-DELIVER
65623	ABO ISOIMMUNIZAT-ANTEPAR
65640	INTRAUTERINE DEATH-UNSP
65641	INTRAUTER DEATH-DELIVER
65643	INTRAUTER DEATH-ANTEPART
65650	POOR FETAL GROWTH-UNSPEC
65651	POOR FETAL GROWTH-DELIV
65653	POOR FETAL GRTH-ANTEPART
65660	EXCESS FETAL GRTH-UNSPEC
65661	EXCESS FETAL GRTH-DELIV
65663	EXCESS FET GRTH-ANTEPART
65670	OTH PLACENT COND-UNSPEC
65671	OTH PLACENT COND-DELIVER
65673	OTH PLACENT COND-ANTEPAR
65680	FET/PLAC PROB NEC-UNSPEC
65681	FET/PLAC PROB NEC-DELIV
65683	FET/PLAC PROB NEC-ANTEPA
65690	FET/PLAC PROB NOS-UNSPEC
65691	FET/PLAC PROB NOS-DELIV
65693	FET/PLAC PROB NOS-ANTEPA
65900	FAIL MECHAN INDUCT-UNSP
65901	FAIL MECH INDUCT-DELIVER
65903	FAIL MECH INDUCT-ANTEPAR
65910	FAIL INDUCTION NOS-UNSP
65911	FAIL INDUCTION NOS-DELIV
65913	FAIL INDUCT NOS-ANTEPART
65920	PYREXIA IN LABOR-UNSPEC
65921	PYREXIA IN LABOR-DELIVER
65923	PYREXIA IN LABOR-ANTEPAR
65930	SEPTICEMIA IN LABOR-UNSP
65931	SEPTICEM IN LABOR-DELIV
65933	SEPTICEM IN LABOR-ANTEPA
65940	GRAND MULTIPARITY-UNSPEC
65941	GRAND MULTIPARITY-DELIV
65943	GRAND MULTIPARITY-ANTEPA
65950	ELDERLY PRIMIGRAVID-UNSP
65951	ELDERLY PRIMIGRAVIDA-DEL
65953	ELDER PRIMIGRAVID-ANTEPA
65960	ADVAN MATERN AGE-UNSP
65961	ADVAN MATERN AGE-DEL
65963	ADVAN MATERN AGE-ANTEPA
65970	ABN FETL HRT NOS   OCT98
65971	ABN FETL HRT DELIV   OCT98
65973	ABN FETL HRT ANTEPART  OCT98
65980	COMPLIC LABOR NEC-UNSP
65981	COMPLIC LABOR NEC-DELIV
65983	COMPL LABOR NEC-ANTEPART
65990	COMPLIC LABOR NOS-UNSP
65991	COMPLIC LABOR NOS-DELIV
65993	COMPL LABOR NOS-ANTEPART
66500	PRELABOR RUPT UTER-UNSP
66501	PRELABOR RUPT UTERUS-DEL
66503	PRELAB RUPT UTER-ANTEPAR
66510	RUPTURE UTERUS NOS-UNSP
66511	RUPTURE UTERUS NOS-DELIV
66512	RUPT UTER NOS-DEL W P/P
66514	RUPT UTERUS NOS-POSTPART
66520	INVERSION OF UTERUS-UNSP
66522	INVERS UTERUS-DEL W P/P
66524	INVERS UTERUS-POSTPART
66530	LACERAT OF CERVIX-UNSPEC
66531	LACERAT OF CERVIX-DELIV
66534	LACER OF CERVIX-POSTPART
66540	HIGH VAGINAL LACER-UNSP
66541	HIGH VAGINAL LACER-DELIV
66544	HIGH VAGINAL LAC-POSTPAR
66550	OB INJ PELV ORG NEC-UNSP
66551	OB INJ PELV ORG NEC-DEL
66554	INJ PELV ORG NEC-POSTPAR
66560	DAMAGE TO PELVIC JT-UNSP
66561	DAMAGE TO PELVIC JT-DEL
66564	DAMAGE PELVIC JT-POSTPAR
66570	OB PELVIC HEMATOMA-UNSP
66571	OB PELVIC HEMATOMA-DELIV
66572	PELVIC HEMATOM-DEL W PP
66574	PELVIC HEMATOMA-POSTPART
66580	OB TRAUMA NEC-UNSPEC
66581	OB TRAUMA NEC-DELIVERED
66582	OB TRAUMA NEC-DEL W P/P
66583	OB TRAUMA NEC-ANTEPARTUM
66584	OB TRAUMA NEC-POSTPARTUM
66590	OB TRAUMA NOS-UNSPEC
66591	OB TRAUMA NOS-DELIVERED
66592	OB TRAUMA NOS-DEL W P/P
66593	OB TRAUMA NOS-ANTEPARTUM
66594	OB TRAUMA NOS-POSTPARTUM
66600	THIRD-STAGE HEM-UNSPEC
66602	THRD-STAGE HEM-DEL W P/P
66604	THIRD-STAGE HEM-POSTPART
66610	POSTPARTUM HEM NEC-UNSP
66612	POSTPA HEM NEC-DEL W P/P
66614	POSTPART HEM NEC-POSTPAR
66620	DELAY P/PART HEM-UNSPEC
66622	DELAY P/P HEM-DEL W P/P
66624	DELAY P/PART HEM-POSTPAR
66630	POSTPART COAGUL DEF-UNSP
66632	P/P COAG DEF-DEL W P/P
66634	POSTPART COAG DEF-POSTPA
66700	RETAIN PLACENTA NOS-UNSP
66702	RETND PLAC NOS-DEL W P/P
66704	RETAIN PLAC NOS-POSTPART
66710	RETAIN PROD CONCEPT-UNSP
66712	RET PROD CONC-DEL W P/P
66714	RET PROD CONCEPT-POSTPAR
66800	PULM COMPL IN DEL-UNSPEC
66801	PULM COMPL IN DEL-DELIV
66802	PULM COMPLIC-DEL W P/P
66803	PULM COMPLICAT-ANTEPART
66804	PULM COMPLICAT-POSTPART
66810	HEART COMPL IN DEL-UNSP
66811	HEART COMPL IN DEL-DELIV
66812	HEART COMPL-DEL W P/P
66813	HEART COMPLIC-ANTEPART
66814	HEART COMPLIC-POSTPART
66820	CNS COMPL LABOR/DEL-UNSP
66821	CNS COMPL LAB/DEL-DELIV
66822	CNS COMPLIC-DEL W P/P
66823	CNS COMPL IN DEL-ANTEPAR
66824	CNS COMPL IN DEL-POSTPAR
66880	ANESTH COMP DEL NEC-UNSP
66881	ANESTH COMPL NEC-DELIVER
66882	ANESTH COMPL NEC-DEL P/P
66883	ANESTH COMPL ANTEPARTUM
66884	ANESTH COMPL-POSTPARTUM
66890	ANESTH COMP DEL NOS-UNSP
66891	ANESTH COMPL NOS-DELIVER
66892	ANESTH COMPL NOS-DEL P/P
66893	ANESTH COMPL-ANTEPARTUM
66894	ANESTH COMPL-POSTPARTUM
66900	MATERNAL DISTRESS-UNSPEC
66901	MATERNAL DISTRESS-DELIV
66902	MATERN DISTRES-DEL W P/P
66903	MATERN DISTRESS-ANTEPAR
66904	MATERN DISTRESS-POSTPART
66910	OBSTETRIC SHOCK-UNSPEC
66911	OBSTETRIC SHOCK-DELIVER
66912	OBSTET SHOCK-DELIV W P/P
66913	OBSTETRIC SHOCK-ANTEPAR
66914	OBSTETRIC SHOCK-POSTPART
66920	MATERN HYPOTENS SYN-UNSP
66921	MATERN HYPOTEN SYN-DELIV
66922	MATERN HYPOTEN-DEL W P/P
66923	MATERN HYPOTENS-ANTEPAR
66924	MATERN HYPOTENS-POSTPART
66930	AC REN FAIL W DELIV-UNSP
66932	AC REN FAIL-DELIV W P/P
66934	AC RENAL FAILURE-POSTPAR
66940	OTH OB SURG COMPL-UNSPEC
66941	OTH OB COMPL-DELIVERED
66942	OTH OB COMPL-DELIV W P/P
66943	OTH CX OF OBSTET PROC- ANTEPARTUM OCT94
66944	OTH OB SURG COMPL-POSTPA
66960	BREECH EXTR NOS-UNSPEC
66961	BREECH EXTR NOS-DELIVER
66970	CESAREAN DELIV NOS-UNSP
66971	CESAREAN DELIVERY NOS
66980	COMPL LAB/DELIV NEC-UNSP
66981	COMP LAB/DELIV NEC-DELIV
66982	COMPL DEL NEC-DEL W P/P
66983	COMPL DELIV NEC-ANTEPAR
66984	COMPL DELIV NEC-POSTPART
66990	COMPL LAB/DELIV NOS-UNSP
66991	COMP LAB/DELIV NOS-DELIV
66992	COMPL DEL NOS-DEL W P/P
66993	COMPL DELIV NOS-ANTEPAR
66994	COMPL DELIV NOS-POSTPART
67000	MAJOR PUERP INFECT-UNSP
67002	MAJOR PUERP INF-DEL P/P
67004	MAJOR PUERP INF-POSTPART
67100	VARIC VEIN LEG PREG-UNSP
67101	VARICOSE VEIN LEG-DELIV
67102	VARIC VEIN LEG-DEL W P/P
67103	VARIC VEIN LEG-ANTEPART
67104	VARIC VEIN LEG-POSTPART
67110	VARIC VULVA PREG-UNSPEC
67111	VARICOSE VULVA-DELIVERED
67112	VARICOSE VULVA-DEL W P/P
67113	VARICOSE VULVA-ANTEPART
67114	VARICOSE VULVA-POSTPART
67120	THROMBOPHLEB PREG-UNSPEC
67121	THROMBOPHLEBITIS-DELIVER
67122	THROMBOPHLEB-DELIV W P/P
67123	THROMBOPHLEBIT-ANTEPART
67124	THROMBOPHLEBIT-POSTPART
67130	DEEP THROMB ANTEPAR-UNSP
67131	DEEP THROM ANTEPAR-DELIV
67133	DEEP VEIN THROMB-ANTEPAR
67140	DEEP THROMB POSTPAR-UNSP
67142	THROMB POSTPAR-DEL W P/P
67144	DEEP VEIN THROMB-POSTPAR
67150	THROMBOSIS NEC PREG-UNSP
67151	THROMBOSIS NEC-DELIVERED
67152	THROMB NEC-DELIV W P/P
67153	THROMBOSIS NEC-ANTEPART
67154	THROMBOSIS NEC-POSTPART
67180	VEN COMPL PREG NEC-UNSP
67181	VENOUS COMPL NEC-DELIVER
67182	VEN COMP NEC-DELIV W P/P
67183	VENOUS COMPL NEC-ANTEPAR
67184	VENOUS COMPL NEC-POSTPAR
67190	VEN COMPL PREG NOS-UNSP
67191	VENOUS COMPL NOS-DELIVER
67192	VEN COMP NOS-DELIV W P/P
67193	VENOUS COMPL NOS-ANTEPAR
67194	VENOUS COMPL NOS-POSTPAR
67200	PUERPERAL PYREXIA-UNSPEC
67202	PUERP PYREXIA-DEL W P/P
67204	PUERP PYREXIA-POSTPARTUM
67300	OB AIR EMBOLISM-UNSPEC
67301	OB AIR EMBOLISM-DELIVER
67302	OB AIR EMBOL-DELIV W P/P
67303	OB AIR EMBOLISM-ANTEPART
67304	OB AIR EMBOLISM-POSTPART
67310	AMNIOTIC EMBOLISM-UNSPEC
67311	AMNIOTIC EMBOLISM-DELIV
67312	AMNIOT EMBOL-DELIV W P/P
67313	AMNIOTIC EMBOL-ANTEPART
67314	AMNIOTIC EMBOL-POSTPART
67320	OB PULM EMBOL NOS-UNSPEC
67321	PULM EMBOL NOS-DELIVERED
67322	PULM EMBOL NOS-DEL W P/P
67323	PULM EMBOL NOS-ANTEPART
67324	PULM EMBOL NOS-POSTPART
67330	OB PYEMIC EMBOL-UNSPEC
67331	OB PYEMIC EMBOL-DELIVER
67332	OB PYEM EMBOL-DEL W P/P
67333	OB PYEMIC EMBOL-ANTEPART
67334	OB PYEMIC EMBOL-POSTPART
67380	OB PULMON EMBOL NEC-UNSP
67381	PULMON EMBOL NEC-DELIVER
67382	PULM EMBOL NEC-DEL W P/P
67383	PULMON EMBOL NEC-ANTEPAR
67384	PULMON EMBOL NEC-POSTPAR
67400	PUERP CEREBVASC DIS-UNSP
67401	PUERP CEREBVAS DIS-DELIV
67402	CEREBVAS DIS-DELIV W P/P
67403	CEREBROVASC DIS-ANTEPART
67404	CEREBROVASC DIS-POSTPART
67410	DISRUPT C-SECT WND-UNSP
67412	DISRUPT C-SECT-DEL W P/P
67414	DISRUPT C-SECT-POSTPART
67420	DISRUPT PERINEUM-UNSPEC
67422	DISRUPT PERIN-DEL W P/P
67424	DISRUPT PERINEUM-POSTPAR
67430	OB SURG COMPL NEC-UNSPEC
67432	OB SURG COMPL-DEL W P/P
67434	OB SURG COMP NEC-POSTPAR
67440	PLACENTAL POLYP-UNSPEC
67442	PLACENT POLYP-DEL W P/P
67444	PLACENTAL POLYP-POSTPART
67450	Peripartum cardiomyopathy- unspecified as to
67451	Peripartum cardiomyopathy- delivered- with or
67452	Peripartum cardiomyopathy- delivered- with me
67453	Peripartum cardiomyopathy- antepartum conditi
67454	Peripartum cardiomyopathy- postpartum conditi
67480	PUERP COMPL NEC-UNSPEC
67482	PUERP COMP NEC-DEL W P/P
67484	PUERP COMPL NEC-POSTPART
67490	PUERP COMPL NOS-UNSPEC
67492	PUERP COMP NOS-DEL W P/P
67494	PUERP COMPL NOS-POSTPART
67500	INFECT NIPPLE PREG-UNSP
67501	INFECT NIPPLE-DELIVERED
67502	INFECT NIPPLE-DEL W P/P
67503	INFECT NIPPLE-ANTEPARTUM
67504	INFECT NIPPLE-POSTPARTUM
67510	BREAST ABSCESS PREG-UNSP
67511	BREAST ABSCESS-DELIVERED
67512	BREAST ABSCESS-DEL W P/P
67513	BREAST ABSCESS-ANTEPART
67514	BREAST ABSCESS-POSTPART
67520	MASTITIS IN PREG-UNSPEC
67521	MASTITIS-DELIVERED
67522	MASTITIS-DELIV W P/P
67523	MASTITIS-ANTEPARTUM
67524	MASTITIS-POSTPARTUM
67580	BREAST INF PREG NEC-UNSP
67581	BREAST INFECT NEC-DELIV
67582	BREAST INF NEC-DEL W P/P
67583	BREAST INF NEC-ANTEPART
67584	BREAST INF NEC-POSTPART
67590	BREAST INF PREG NOS-UNSP
67591	BREAST INFECT NOS-DELIV
67592	BREAST INF NOS-DEL W P/P
67593	BREAST INF NOS-ANTEPART
67594	BREAST INF NOS-POSTPART
67600	RETRACT NIPPLE PREG-UNSP
67601	RETRACTED NIPPLE-DELIVER
67602	RETRACT NIPPLE-DEL W P/P
67603	RETRACT NIPPLE-ANTEPART
67604	RETRACT NIPPLE-POSTPART
67610	CRACKED NIPPLE PREG-UNSP
67611	CRACKED NIPPLE-DELIVERED
67612	CRACKED NIPPLE-DEL W P/P
67613	CRACKED NIPPLE-ANTEPART
67614	CRACKED NIPPLE-POSTPART
67620	BREAST ENGORGE-UNSPEC
67621	BREAST ENGORGE-DELIVERED
67622	BREAST ENGORGE-DEL W P/P
67623	BREAST ENGORGE-ANTEPART
67624	BREAST ENGORGE-POSTPART
67630	BREAST DIS PREG NEC-UNSP
67631	BREAST DIS NEC-DELIVERED
67632	BREAST DIS NEC-DEL W P/P
67633	BREAST DIS NEC-ANTEPART
67634	BREAST DIS NEC-POSTPART
67640	LACTATION FAIL-UNSPEC
67641	LACTATION FAIL-DELIVERED
67642	LACTATION FAIL-DEL W P/P
67643	LACTATION FAIL-ANTEPART
67644	LACTATION FAIL-POSTPART
67650	SUPPR LACTATION-UNSPEC
67651	SUPPR LACTATION-DELIVER
67652	SUPPR LACTAT-DEL W P/P
67653	SUPPR LACTATION-ANTEPAR
67654	SUPPR LACTATION-POSTPART
67660	GALACTORRHEA PREG-UNSPEC
67661	GALACTORRHEA-DELIVERED
67662	GALACTORRHEA-DEL W P/P
67663	GALACTORRHEA-ANTEPARTUM
67664	GALACTORRHEA-POSTPARTUM
67680	LACTATION DIS NEC-UNSPEC
67681	LACTATION DIS NEC-DELIV
67682	LACTAT DIS NEC-DEL W P/P
67683	LACTAT DIS NEC-ANTEPART
67684	LACTAT DIS NEC-POSTPART
67690	LACTATION DIS NOS-UNSPEC
67691	LACTATION DIS NOS-DELIV
67692	LACTAT DIS NOS-DEL W P/P
67693	LACTAT DIS NOS-ANTEPART
67694	LACTAT DIS NOS-POSTPART
677  	LATE EFFECT OF PREG BIRTH COMPLIC OCT94
V230 	PREG W HX OF INFERTILITY
V231 	PREG W HX-TROPHOBLAS DIS
V232 	PREG W HX OF ABORTION
V233 	GRAND MULTIPARITY
V234 	PREG W POOR OBSTETRIC HX
V2341	PREG WITH HISTORY OF PRE-TERM LABOR  OCT02
V2349	PREG WITH OTHER POOR OBSTETRIC HISTORY OCT0
V235 	PREG W POOR REPRODUCT HX
V237 	INSUFFICNT PRENATAL CARE
V238 	SUPRV HIGH-RISK PREG NEC
V2381	PRIMIGRAVIDA (35 OR OLDER)  OCT98
V2382	MULTIGRAV (35 OR OLDER)   OCT98
V2383	PRIMIGRAVIDA (LESS THAN 16) OCT98
V2384	MULTIGRAVIDA (LESS THAN 16) OCT98
V2389	OTH HI RISK PREG      OCT98
V239 	SUPRV HIGH-RISK PREG NOS
650  	NORMAL DELIVERY
65100	TWIN PREGNANCY-UNSPEC
65101	TWIN PREGNANCY-DELIVERED
65110	TRIPLET PREGNANCY-UNSPEC
65111	TRIPLET PREGNANCY-DELIV
65120	QUADRUPLET PREG-UNSPEC
65121	QUADRUPLET PREG-DELIVER
65170	MUL GEST-FET REDUCT UNSP
65171	MULT GEST-FET REDUCT DEL
65173	MUL GEST-FET REDUCT ANTE
65180	MULTI GESTAT NEC-UNSPEC
65181	MULTI GESTAT NEC-DELIVER
65190	MULTI GESTAT NOS-UNSPEC
65191	MULT GESTATION NOS-DELIV
V220 	SUPERVIS NORMAL 1ST PREG
V221 	SUPERVIS OTH NORMAL PREG
V222 	PREG STATE- INCIDENTAL
V240 	POSTPART CARE AFTER DEL
V241 	POSTPART CARE-LACTATION
V242 	ROUT POSTPART FOLLOW-UP
V270 	DELIVER-SINGLE LIVEBORN
V271 	DELIVER-SINGLE STILLBORN
V272 	DELIVER-TWINS- BOTH LIVE
V273 	DEL-TWINS- 1 NB- 1 SB
V274 	DELIVER-TWINS- BOTH SB
V275 	DEL-MULT BIRTH- ALL LIVE
V276 	DEL-MULT BRTH- SOME LIVE
V277 	DEL-MULT BIRTH- ALL SB
V279 	OUTCOME OF DELIVERY NOS
V724 	PREG EXAM-PREG UNCONFIRM
V7242	PREGNANCY TEST-POSITIVE
0201 	CELLULOCUTANEOUS PLAGUE
0210 	ULCEROGLANDUL TULAREMIA
0220 	CUTANEOUS ANTHRAX
0311 	CUTANEOUS MYCOBACTERIA
03285	CUTANEOUS DIPHTHERIA
035  	ERYSIPELAS
0390 	CUTANEOUS ACTINOMYCOSIS
6800 	CARBUNCLE OF FACE
6801 	CARBUNCLE OF NECK
6802 	CARBUNCLE OF TRUNK
6803 	CARBUNCLE OF ARM
6804 	CARBUNCLE OF HAND
6805 	CARBUNCLE OF BUTTOCK
6806 	CARBUNCLE OF LEG
6807 	CARBUNCLE OF FOOT
6808 	CARBUNCLE- SITE NEC
6809 	CARBUNCLE NOS
68100	CELLULITIS- FINGER NOS
68101	FELON
68102	ONYCHIA OF FINGER
68110	CELLULITIS- TOE NOS
68111	ONYCHIA OF TOE
6819 	CELLULITIS OF DIGIT NOS
6820 	CELLULITIS OF FACE
6821 	CELLULITIS OF NECK
6822 	CELLULITIS OF TRUNK
6823 	CELLULITIS OF ARM
6824 	CELLULITIS OF HAND
6825 	CELLULITIS OF BUTTOCK
6826 	CELLULITIS OF LEG
6827 	CELLULITIS OF FOOT
6828 	CELLULITIS- SITE NEC
6829 	CELLULITIS NOS
684  	IMPETIGO
6850 	PILONIDAL CYST W ABSCESS
6851 	PILONIDAL CYST W/O ABSC
6860 	PYODERMA
68600	PYODERMA NOS OCT97
68601	PYODERMA GANGREN OCT97
68609	PYODERMA NEC OCT97
6861 	PYOGENIC GRANULOMA
6868 	LOCAL SKIN INFECTION NEC
6869 	LOCAL SKIN INFECTION NOS
690  	ERYTHEMATOSQUAMOUS DERM
69010	SEBORR DERMATITIS NOS OCT95
69011	SEBORRHEA CAPITIS OCT95
69012	SEBORR INFANTILE DERM OCT95
69018	OTH SEBORR DERM OCT95
6908 	OTH ERYTHEMATOSQ DERM OCT95
69276	SUNBURN OF SECOND DEGREE OCT01
69277	SUNBURN OF THIRD DEGREE OCT01
6940 	DERMATITIS HERPETIFORMIS
6941 	SUBCORNEAL PUST DERMATOS
6942 	JUVEN DERMAT HERPETIFORM
6943 	IMPETIGO HERPETIFORMIS
6944 	PEMPHIGUS
6945 	PEMPHIGOID
69460	BN MUCOUS MEMB PEMPH NOS
69461	OCULAR PEMPHIGUS
6948 	BULLOUS DERMATOSES NEC
6949 	BULLOUS DERMATOSES NOS
6950 	TOXIC ERYTHEMA
6951 	ERYTHEMA MULTIFORME
6952 	ERYTHEMA NODOSUM
6953 	ROSACEA
6954 	LUPUS ERYTHEMATOSUS
69581	RITTER-s DISEASE
69589	ERYTHEMATOUS COND NEC
